央卫频道,#genre#
汕头综合,http://123.133.163.32:9002/gd.php?id=汕头综合
汕头经济生活,http://123.133.163.32:9002/gd.php?id=汕头经济生活
广东体育,http://123.133.163.32:9002/gd.php?id=广东体育
广东影视,http://123.133.163.32:9002/gd.php?id=广东影视
广州影视,http://123.133.163.32:9002/gd.php?id=广州影视
厦门卫视,http://123.133.163.32:9002/gd.php?id=厦门卫视
广东珠江,http://123.133.163.32:9002/gd.php?id=广东珠江
广东新闻,http://123.133.163.32:9002/gd.php?id=广东新闻
广东综艺,http://123.133.163.32:9002/gd.php?id=广东综艺
广东民生,http://123.133.163.32:9002/gd.php?id=广东民生
广东少儿,http://123.133.163.32:9002/gd.php?id=广东少儿
广东移动,http://123.133.163.32:9002/gd.php?id=广东移动
广东房产,http://123.133.163.32:9002/gd.php?id=广东房产
大湾区卫视,http://123.133.163.32:9002/gd.php?id=大湾区卫视
广东南方购物,http://123.133.163.32:9002/gd.php?id=广东南方购物
广东经济科教,http://123.133.163.32:9002/gd.php?id=广东经济科教
广东岭南戏曲,http://123.133.163.32:9002/gd.php?id=广东岭南戏曲
广东现代教育,http://123.133.163.32:9002/gd.php?id=广东现代教育
广东IPTV,http://123.133.163.32:9002/gd.php?id=广东IPTV
广州综合,http://123.133.163.32:9002/gd.php?id=广州综合
广州新闻,http://123.133.163.32:9002/gd.php?id=广州新闻
广州法治,http://123.133.163.32:9002/gd.php?id=广州法治
广州竞赛,http://123.133.163.32:9002/gd.php?id=广州竞赛
深圳都市频道,http://123.133.163.32:9002/gd.php?id=深圳都市频道
睛彩青少,http://123.133.163.32:9002/gd.php?id=睛彩青少
深圳财经生活,http://123.133.163.32:9002/gd.php?id=深圳财经生活
深圳少儿频道,http://123.133.163.32:9002/gd.php?id=深圳少儿频道
深圳移动电视,http://123.133.163.32:9002/gd.php?id=深圳移动电视
深圳宜和购物,http://123.133.163.32:9002/gd.php?id=深圳宜和购物
深圳电视剧频道,http://123.133.163.32:9002/gd.php?id=深圳电视剧频道
深圳公共,http://123.133.163.32:9002/gd.php?id=深圳公共
深圳体育健康,http://123.133.163.32:9002/gd.php?id=深圳体育健康
深圳宝安频道,http://123.133.163.32:9002/gd.php?id=深圳宝安频道
深圳宝安第一课,http://123.133.163.32:9002/gd.php?id=深圳宝安第一课
深圳龙岗频道,http://123.133.163.32:9002/gd.php?id=深圳龙岗频道
东莞新闻综合,http://123.133.163.32:9002/gd.php?id=东莞新闻综合
东莞生活资讯,http://123.133.163.32:9002/gd.php?id=东莞生活资讯
佛山综合,http://123.133.163.32:9002/gd.php?id=佛山综合
佛山影视,http://123.133.163.32:9002/gd.php?id=佛山影视
佛山公共,http://123.133.163.32:9002/gd.php?id=佛山公共
佛山南海,http://123.133.163.32:9002/gd.php?id=佛山南海
佛山顺德,http://123.133.163.32:9002/gd.php?id=佛山顺德
河源综合,http://123.133.163.32:9002/gd.php?id=河源综合
河源公共,http://123.133.163.32:9002/gd.php?id=河源公共
惠州HZTV-1,http://123.133.163.32:9002/gd.php?id=惠州HZTV-1
惠州HZTV-2,http://123.133.163.32:9002/gd.php?id=惠州HZTV-2
江门综合,http://123.133.163.32:9002/gd.php?id=江门综合
江门侨乡生活,http://123.133.163.32:9002/gd.php?id=江门侨乡生活
揭阳综合,http://123.133.163.32:9002/gd.php?id=揭阳综合
揭阳生活,http://123.133.163.32:9002/gd.php?id=揭阳生活
茂名综合,http://123.133.163.32:9002/gd.php?id=茂名综合
茂名文化生活,http://123.133.163.32:9002/gd.php?id=茂名文化生活
梅州综合,http://123.133.163.32:9002/gd.php?id=梅州综合
梅州客家生活,http://123.133.163.32:9002/gd.php?id=梅州客家生活
清远新闻综合,http://123.133.163.32:9002/gd.php?id=清远新闻综合
清远文旅生活,http://123.133.163.32:9002/gd.php?id=清远文旅生活
韶关新闻综合,http://123.133.163.32:9002/gd.php?id=韶关新闻综合
汕尾新闻综合,http://123.133.163.32:9002/gd.php?id=汕尾新闻综合
汕尾文化生活,http://123.133.163.32:9002/gd.php?id=汕尾文化生活
香山文化,http://123.133.163.32:9002/gd.php?id=香山文化
阳江-1,http://123.133.163.32:9002/gd.php?id=阳江-1
阳江-2,http://123.133.163.32:9002/gd.php?id=阳江-2
云浮综合,http://123.133.163.32:9002/gd.php?id=云浮综合
云浮文旅,http://123.133.163.32:9002/gd.php?id=云浮文旅
湛江新闻综合,http://123.133.163.32:9002/gd.php?id=湛江新闻综合
湛江公共,http://123.133.163.32:9002/gd.php?id=湛江公共
肇庆综合,http://123.133.163.32:9002/gd.php?id=肇庆综合
肇庆生活服务,http://123.133.163.32:9002/gd.php?id=肇庆生活服务
中山综合,http://123.133.163.32:9002/gd.php?id=中山综合
珠海综合,http://123.133.163.32:9002/gd.php?id=珠海综合


广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=dce137597806f62ae6fdfc40328a336e&txTime=191b5fc1c86
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=0901a0ee80ee6b60f0731399e0de6c5d&txTime=191825f0639
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=6d133e82b12055c11f9d50dab61aeb9d&txTime=19182c08de9
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=7a9302751803950aa7bee6994f477b11&txTime=19182c0a3f6
广州影视,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZHouYingShi
广州综合,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouZongHe
广州新闻,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouXinWen
广州法治,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouFaZhi
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东少儿,http://218.13.167.110:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$21813
广东体育,http://218.13.167.110:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$21813
广东影视,http://218.13.167.110:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$21813
广东珠江,http://218.13.167.110:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$21813
深圳都市,http://218.13.167.110:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$21813
广东民生,http://36.36.200.198:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0$3636
广东体育,http://36.36.200.198:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0$3636
广东新闻,http://36.36.200.198:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$3636

广东珠江,http://feng163.com:4022/udp/239.77.0.114:5146$广东汕头
广东新闻,http://feng163.com:4022/udp/239.77.0.173:5146$广东汕头
广东民生,http://feng163.com:4022/udp/239.77.0.225:5146$广东汕头
广东体育,http://feng163.com:4022/udp/239.77.0.168:5146$广东汕头
经济科教,http://feng163.com:4022/udp/239.77.0.167:5146$广东汕头
广东影视,http://feng163.com:4022/udp/239.77.0.217:5146$广东汕头
广东少儿,http://feng163.com:4022/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://feng163.com:4022/udp/239.77.0.179:5146$广东汕头
广州综合,http://feng163.com:4022/udp/239.253.43.71:5146$广东汕头
广州新闻,http://feng163.com:4022/udp/239.253.43.72:5146$广东汕头
广州影视,http://feng163.com:4022/udp/239.253.43.73:5146$广东汕头
广州法治,http://feng163.com:4022/udp/239.253.43.74:5146$广东汕头
深圳都市频道,http://feng163.com:4022/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://feng163.com:4022/udp/239.77.1.242:5146$广东汕头
深圳娱乐频道,http://feng163.com:4022/udp/239.77.1.243:5146$广东汕头
深圳体育健康,http://feng163.com:4022/udp/239.77.1.128:5146$广东汕头
深圳体育健康,http://feng163.com:4022/udp/239.77.1.140:5146$广东汕头
深圳少儿频道,http://feng163.com:4022/udp/239.77.1.244:5146$广东汕头
深圳公共频道,http://feng163.com:4022/udp/239.77.1.178:5146$广东汕头
深圳公共频道,http://feng163.com:4022/udp/239.77.1.126:5146$广东汕头
韶关新闻综合,http://feng163.com:4022/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://feng163.com:4022/udp/239.77.0.141:5146$广东汕头
湛江公共,http://feng163.com:4022/udp/239.77.0.140:5146$广东汕头
揭阳综合,http://feng163.com:4022/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://feng163.com:4022/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://feng163.com:4022/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://feng163.com:4022/udp/239.77.0.187:5146$广东汕头
江门综合,http://feng163.com:4022/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://feng163.com:4022/udp/239.77.0.202:5146$广东汕头
珠海-1,http://feng163.com:4022/udp/239.77.0.155:5146$广东汕头
珠海-2,http://feng163.com:4022/udp/239.77.0.154:5146$广东汕头
肇庆综合,http://feng163.com:4022/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://feng163.com:4022/udp/239.253.43.2:5146$广东汕头
河源综合,http://feng163.com:4022/udp/239.253.43.213:5146$广东汕头
河源公共,http://feng163.com:4022/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://feng163.com:4022/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://feng163.com:4022/udp/239.253.43.34:5146$广东汕头
云浮综合,http://feng163.com:4022/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://feng163.com:4022/udp/239.77.0.254:5146$广东汕头
茂名综合,http://feng163.com:4022/udp/239.77.0.206:5146$广东汕头
茂名公共,http://feng163.com:4022/udp/239.77.0.207:5146$广东汕头
佛山公共,http://feng163.com:4022/udp/239.253.43.53:5146$广东汕头
佛山南海,http://feng163.com:4022/udp/239.253.43.54:5146$广东汕头
佛山顺德,http://feng163.com:4022/udp/239.253.43.55:5146$广东汕头
佛山影视,http://feng163.com:4022/udp/239.253.43.56:5146$广东汕头
佛山综合,http://feng163.com:4022/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://feng163.com:4022/udp/239.253.43.104:5146$广东汕头
东莞生活资讯,http://feng163.com:4022/udp/239.253.43.105:5146$广东汕头
中山综合,http://feng163.com:4022/udp/239.253.43.62:5146$广东汕头
香山文化,http://feng163.com:4022/udp/239.253.43.63:5146$广东汕头
潮州综合,http://feng163.com:4022/udp/239.253.43.70:5146$广东汕头
潮州民生,http://feng163.com:4022/udp/239.253.43.75:5146$广东汕头
徐闻综合,http://feng163.com:4022/udp/239.253.43.112:5146$广东汕头
梅州-1,http://feng163.com:4022/udp/239.253.43.123:5146$广东汕头

汕头综合,http://113.101.245.179:8188/udp/239.77.1.130:5146$广东汕头
汕头经济生活,http://113.101.245.179:8188/udp/239.77.1.131:5146$广东汕头
广东珠江,http://113.101.245.179:8188/udp/239.77.0.114:5146$广东汕头
广东新闻,http://113.101.245.179:8188/udp/239.77.0.173:5146$广东汕头
广东民生,http://113.101.245.179:8188/udp/239.77.0.225:5146$广东汕头
广东体育,http://113.101.245.179:8188/udp/239.77.0.168:5146$广东汕头
经济科教,http://113.101.245.179:8188/udp/239.77.0.167:5146$广东汕头
广东影视,http://113.101.245.179:8188/udp/239.77.0.217:5146$广东汕头
广东少儿,http://113.101.245.179:8188/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://113.101.245.179:8188/udp/239.77.0.179:5146$广东汕头
广州综合,http://113.101.245.179:8188/udp/239.253.43.71:5146$广东汕头
广州新闻,http://113.101.245.179:8188/udp/239.253.43.72:5146$广东汕头
广州影视,http://113.101.245.179:8188/udp/239.253.43.73:5146$广东汕头
广州法治,http://113.101.245.179:8188/udp/239.253.43.74:5146$广东汕头
深圳都市频道,http://113.101.245.179:8188/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://113.101.245.179:8188/udp/239.77.1.242:5146$广东汕头
深圳娱乐频道,http://113.101.245.179:8188/udp/239.77.1.243:5146$广东汕头
深圳体育健康,http://113.101.245.179:8188/udp/239.77.1.128:5146$广东汕头
深圳体育健康,http://113.101.245.179:8188/udp/239.77.1.140:5146$广东汕头
深圳少儿频道,http://113.101.245.179:8188/udp/239.77.1.244:5146$广东汕头
深圳公共频道,http://113.101.245.179:8188/udp/239.77.1.178:5146$广东汕头
深圳公共频道,http://113.101.245.179:8188/udp/239.77.1.126:5146$广东汕头
韶关新闻综合,http://113.101.245.179:8188/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://113.101.245.179:8188/udp/239.77.0.141:5146$广东汕头
湛江公共,http://113.101.245.179:8188/udp/239.77.0.140:5146$广东汕头
揭阳综合,http://113.101.245.179:8188/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://113.101.245.179:8188/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://113.101.245.179:8188/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://113.101.245.179:8188/udp/239.77.0.187:5146$广东汕头
江门综合,http://113.101.245.179:8188/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://113.101.245.179:8188/udp/239.77.0.202:5146$广东汕头
珠海-1,http://113.101.245.179:8188/udp/239.77.0.155:5146$广东汕头
珠海-2,http://113.101.245.179:8188/udp/239.77.0.154:5146$广东汕头
肇庆综合,http://113.101.245.179:8188/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://113.101.245.179:8188/udp/239.253.43.2:5146$广东汕头
河源综合,http://113.101.245.179:8188/udp/239.253.43.213:5146$广东汕头
河源公共,http://113.101.245.179:8188/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://113.101.245.179:8188/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://113.101.245.179:8188/udp/239.253.43.34:5146$广东汕头
云浮综合,http://113.101.245.179:8188/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://113.101.245.179:8188/udp/239.77.0.254:5146$广东汕头
茂名综合,http://113.101.245.179:8188/udp/239.77.0.206:5146$广东汕头
茂名公共,http://113.101.245.179:8188/udp/239.77.0.207:5146$广东汕头
佛山公共,http://113.101.245.179:8188/udp/239.253.43.53:5146$广东汕头
佛山南海,http://113.101.245.179:8188/udp/239.253.43.54:5146$广东汕头
佛山顺德,http://113.101.245.179:8188/udp/239.253.43.55:5146$广东汕头
佛山影视,http://113.101.245.179:8188/udp/239.253.43.56:5146$广东汕头
佛山综合,http://113.101.245.179:8188/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://113.101.245.179:8188/udp/239.253.43.104:5146$广东汕头
东莞生活资讯,http://113.101.245.179:8188/udp/239.253.43.105:5146$广东汕头
中山综合,http://113.101.245.179:8188/udp/239.253.43.62:5146$广东汕头
香山文化,http://113.101.245.179:8188/udp/239.253.43.63:5146$广东汕头
潮州综合,http://113.101.245.179:8188/udp/239.253.43.70:5146$广东汕头
潮州民生,http://113.101.245.179:8188/udp/239.253.43.75:5146$广东汕头
徐闻综合,http://113.101.245.179:8188/udp/239.253.43.112:5146$广东汕头
梅州-1,http://113.101.245.179:8188/udp/239.253.43.123:5146$广东汕头


汕头综合,http://61.144.148.202:4000/rtp/239.77.1.130:5146$广东汕头
汕头经济生活,http://61.144.148.202:4000/rtp/239.77.1.131:5146$广东汕头
广东珠江,http://61.144.148.202:4000/rtp/239.77.0.114:5146$广东汕头
广东新闻,http://61.144.148.202:4000/rtp/239.77.0.173:5146$广东汕头
广东民生,http://61.144.148.202:4000/rtp/239.77.0.225:5146$广东汕头
广东体育,http://61.144.148.202:4000/rtp/239.77.0.168:5146$广东汕头
经济科教,http://61.144.148.202:4000/rtp/239.77.0.167:5146$广东汕头
广东影视,http://61.144.148.202:4000/rtp/239.77.0.217:5146$广东汕头
广东少儿,http://61.144.148.202:4000/rtp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://61.144.148.202:4000/rtp/239.77.0.179:5146$广东汕头
广州综合,http://61.144.148.202:4000/rtp/239.253.43.71:5146$广东汕头
广州新闻,http://61.144.148.202:4000/rtp/239.253.43.72:5146$广东汕头
广州影视,http://61.144.148.202:4000/rtp/239.253.43.73:5146$广东汕头
广州法治,http://61.144.148.202:4000/rtp/239.253.43.74:5146$广东汕头
深圳都市频道,http://61.144.148.202:4000/rtp/239.77.1.176:5146$广东汕头
深圳财经生活,http://61.144.148.202:4000/rtp/239.77.1.242:5146$广东汕头
深圳娱乐频道,http://61.144.148.202:4000/rtp/239.77.1.243:5146$广东汕头
深圳体育健康,http://61.144.148.202:4000/rtp/239.77.1.128:5146$广东汕头
深圳体育健康,http://61.144.148.202:4000/rtp/239.77.1.140:5146$广东汕头
深圳少儿频道,http://61.144.148.202:4000/rtp/239.77.1.244:5146$广东汕头
深圳公共频道,http://61.144.148.202:4000/rtp/239.77.1.178:5146$广东汕头
深圳公共频道,http://61.144.148.202:4000/rtp/239.77.1.126:5146$广东汕头
韶关新闻综合,http://61.144.148.202:4000/rtp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://61.144.148.202:4000/rtp/239.77.0.141:5146$广东汕头
湛江公共,http://61.144.148.202:4000/rtp/239.77.0.140:5146$广东汕头
揭阳综合,http://61.144.148.202:4000/rtp/239.77.0.229:5146$广东汕头
揭阳生活,http://61.144.148.202:4000/rtp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://61.144.148.202:4000/rtp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://61.144.148.202:4000/rtp/239.77.0.187:5146$广东汕头
江门综合,http://61.144.148.202:4000/rtp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://61.144.148.202:4000/rtp/239.77.0.202:5146$广东汕头
珠海-1,http://61.144.148.202:4000/rtp/239.77.0.155:5146$广东汕头
珠海-2,http://61.144.148.202:4000/rtp/239.77.0.154:5146$广东汕头
肇庆综合,http://61.144.148.202:4000/rtp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://61.144.148.202:4000/rtp/239.253.43.2:5146$广东汕头
河源综合,http://61.144.148.202:4000/rtp/239.253.43.213:5146$广东汕头
河源公共,http://61.144.148.202:4000/rtp/239.253.43.214:5146$广东汕头
清远新闻综合,http://61.144.148.202:4000/rtp/239.253.43.33:5146$广东汕头
清远文旅生活,http://61.144.148.202:4000/rtp/239.253.43.34:5146$广东汕头
云浮综合,http://61.144.148.202:4000/rtp/239.77.0.253:5146$广东汕头
云浮文旅,http://61.144.148.202:4000/rtp/239.77.0.254:5146$广东汕头
茂名综合,http://61.144.148.202:4000/rtp/239.77.0.206:5146$广东汕头
茂名公共,http://61.144.148.202:4000/rtp/239.77.0.207:5146$广东汕头
佛山公共,http://61.144.148.202:4000/rtp/239.253.43.53:5146$广东汕头
佛山南海,http://61.144.148.202:4000/rtp/239.253.43.54:5146$广东汕头
佛山顺德,http://61.144.148.202:4000/rtp/239.253.43.55:5146$广东汕头
佛山影视,http://61.144.148.202:4000/rtp/239.253.43.56:5146$广东汕头
佛山综合,http://61.144.148.202:4000/rtp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://61.144.148.202:4000/rtp/239.253.43.104:5146$广东汕头
东莞生活资讯,http://61.144.148.202:4000/rtp/239.253.43.105:5146$广东汕头
中山综合,http://61.144.148.202:4000/rtp/239.253.43.62:5146$广东汕头
香山文化,http://61.144.148.202:4000/rtp/239.253.43.63:5146$广东汕头
潮州综合,http://61.144.148.202:4000/rtp/239.253.43.70:5146$广东汕头
潮州民生,http://61.144.148.202:4000/rtp/239.253.43.75:5146$广东汕头
徐闻综合,http://61.144.148.202:4000/rtp/239.253.43.112:5146$广东汕头
梅州-1,http://61.144.148.202:4000/rtp/239.253.43.123:5146$广东汕头
CCTV-1,http://61.144.148.202:4000/rtp/239.77.1.144:5146$广东汕头
CCTV-2,http://61.144.148.202:4000/rtp/239.77.1.158:5146$广东汕头
CCTV-3,http://61.144.148.202:4000/rtp/239.77.0.169:5146$广东汕头
CCTV-4,http://61.144.148.202:4000/rtp/239.77.1.163:5146$广东汕头
CCTV-5,http://61.144.148.202:4000/rtp/239.77.0.170:5146$广东汕头
CCTV-6,http://61.144.148.202:4000/rtp/239.77.0.171:5146$广东汕头
CCTV-7,http://61.144.148.202:4000/rtp/239.77.1.159:5146$广东汕头
CCTV-8,http://61.144.148.202:4000/rtp/239.77.0.172:5146$广东汕头
CCTV-9,http://61.144.148.202:4000/rtp/239.77.1.160:5146$广东汕头
CCTV-10,http://61.144.148.202:4000/rtp/239.77.1.113:5146$广东汕头
CCTV-11,http://61.144.148.202:4000/rtp/239.77.1.238:5146$广东汕头
CCTV-12,http://61.144.148.202:4000/rtp/239.77.1.109:5146$广东汕头
CCTV-13,http://61.144.148.202:4000/rtp/239.77.0.188:5146$广东汕头
CCTV-14,http://61.144.148.202:4000/rtp/239.77.1.161:5146$广东汕头
CCTV-15,http://61.144.148.202:4000/rtp/239.77.1.239:5146$广东汕头
CCTV-16,http://61.144.148.202:4000/rtp/239.77.0.165:5146$广东汕头
CCTV-17,http://61.144.148.202:4000/rtp/239.77.1.121:5146$广东汕头
CCTV-5+,http://61.144.148.202:4000/rtp/239.77.0.87:5146$广东汕头
安徽卫视,http://61.144.148.202:4000/rtp/239.77.0.183:5146$广东汕头
北京卫视,http://61.144.148.202:4000/rtp/239.77.0.91:5146$广东汕头
东方卫视,http://61.144.148.202:4000/rtp/239.77.0.98:5146$广东汕头
东南卫视,http://61.144.148.202:4000/rtp/239.77.0.146:5146$广东汕头
甘肃卫视,http://61.144.148.202:4000/rtp/239.77.0.189:5146$广东汕头
广东卫视,http://61.144.148.202:4000/rtp/239.77.0.84:5146$广东汕头
深圳卫视,http://61.144.148.202:4000/rtp/239.77.0.92:5146$广东汕头
大湾区卫视,http://61.144.148.202:4000/rtp/239.77.0.215:5146$广东汕头
广西卫视,http://61.144.148.202:4000/rtp/239.77.0.139:5146$广东汕头
贵州卫视,http://61.144.148.202:4000/rtp/239.77.0.230:5146$广东汕头
海南卫视,http://61.144.148.202:4000/rtp/239.253.43.101:5146$广东汕头
河北卫视,http://61.144.148.202:4000/rtp/239.77.0.148:5146$广东汕头
河南卫视,http://61.144.148.202:4000/rtp/239.77.0.17:5146$广东汕头
黑龙江卫视,http://61.144.148.202:4000/rtp/239.77.0.93:5146$广东汕头
湖北卫视,http://61.144.148.202:4000/rtp/239.77.0.95:5146$广东汕头
湖南卫视,http://61.144.148.202:4000/rtp/239.77.0.88:5146$广东汕头
吉林卫视,http://61.144.148.202:4000/rtp/239.77.0.150:5146$广东汕头
江苏卫视,http://61.144.148.202:4000/rtp/239.77.0.90:5146$广东汕头
江西卫视,http://61.144.148.202:4000/rtp/239.77.0.149:5146$广东汕头
辽宁卫视,http://61.144.148.202:4000/rtp/239.77.0.123:5146$广东汕头
青海卫视,http://61.144.148.202:4000/rtp/239.253.43.125:5146$广东汕头
三沙卫视,http://61.144.148.202:4000/rtp/239.253.43.113:5146$广东汕头
山东卫视,http://61.144.148.202:4000/rtp/239.77.0.94:5146$广东汕头
四川卫视,http://61.144.148.202:4000/rtp/239.77.0.159:5146$广东汕头
天津卫视,http://61.144.148.202:4000/rtp/239.77.0.97:5146$广东汕头
云南卫视,http://61.144.148.202:4000/rtp/239.253.43.100:5146$广东汕头
浙江卫视,http://61.144.148.202:4000/rtp/239.77.0.89:5146$广东汕头
重庆卫视,http://61.144.148.202:4000/rtp/239.77.0.182:5146$广东汕头

浙江频道,#genre#
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8

内蒙频道,#genre#
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800

