音乐欣赏,#genre#
山东教育卫视,http://183.164.63.167:5000/rtp/238.1.78.254:7904
财富天下,http://183.164.63.167:5000/rtp/238.1.78.25:6128
东方财*浦东,http://183.164.63.167:5000/rtp/238.1.78.73:6456
都市剧场,http://183.164.63.167:5000/rtp/238.1.78.74:6464
金色频道,http://183.164.63.167:5000/rtp/238.1.78.76:6480
游戏风云,http://183.164.63.167:5000/rtp/238.1.78.81:6520
法治天地,http://183.164.63.167:5000/rtp/238.1.78.84:6544
七彩戏剧,http://183.164.63.167:5000/rtp/238.1.78.85:6552
合肥新闻频道,http://183.164.63.167:5000/rtp/238.1.78.111:6760
肥东新闻综合,http://183.164.63.167:5000/rtp/238.1.78.183:7336
肥东经济生活,http://183.164.63.167:5000/rtp/238.1.78.184:7344
肥西新闻综合,http://183.164.63.167:5000/rtp/238.1.78.185:7352
长丰电视台,http://183.164.63.167:5000/rtp/238.1.78.182:7328
滁州新闻综合,http://183.164.63.167:5000/rtp/238.1.78.132:6928
滁州公共频道,http://183.164.63.167:5000/rtp/238.1.78.133:6936
滁州科教频道,http://183.164.63.167:5000/rtp/238.1.78.134:6944
全椒综合频道,http://183.164.63.167:5000/rtp/238.1.78.203:7496
来安新闻综合,http://183.164.63.167:5000/rtp/238.1.78.204:7504
定远新闻综合,http://183.164.63.167:5000/rtp/238.1.78.205:7512
凤阳新闻频道,http://183.164.63.167:5000/rtp/238.1.78.207:7528
明光综合频道,http://183.164.63.167:5000/rtp/238.1.78.208:7536
芜湖新闻综合,http://183.164.63.167:5000/rtp/238.1.78.112:6768
芜湖公共频道,http://183.164.63.167:5000/rtp/238.1.78.80:6512
芜湖生活频道,http://183.164.63.167:5000/rtp/238.1.78.152:7088
芜湖教育频道,http://183.164.63.167:5000/rtp/238.1.78.167:7208
湾沚新闻综合,http://183.164.63.167:5000/rtp/238.1.78.187:7368
繁昌新闻综合,http://183.164.63.167:5000/rtp/238.1.78.190:7392
无为新闻频道,http://183.164.63.167:5000/rtp/238.1.78.188:7376
南陵新闻综合,http://183.164.63.167:5000/rtp/238.1.78.189:7384
马鞍山新闻综合,http://183.164.63.167:5000/rtp/238.1.79.15:4232
马鞍山公共频道,http://183.164.63.167:5000/rtp/238.1.78.77:6488
安庆新闻综合,http://183.164.63.167:5000/rtp/238.1.78.117:6808
安庆公共频道,http://183.164.63.167:5000/rtp/238.1.78.118:6816
安庆教育频道,http://183.164.63.167:5000/rtp/238.1.78.120:6832
潜山综合频道,http://183.164.63.167:5000/rtp/238.1.78.192:7408
桐城综合频道,http://183.164.63.167:5000/rtp/238.1.78.28:6152
太湖新闻综合,http://183.164.63.167:5000/rtp/238.1.79.12:4208
黄山新闻综合,http://183.164.63.167:5000/rtp/238.1.78.130:6912
黄山公共频道,http://183.164.63.167:5000/rtp/238.1.78.131:6920
徽州新闻频道,http://183.164.63.167:5000/rtp/238.1.78.138:6976
太平电视台,http://183.164.63.167:5000/rtp/238.1.78.199:7464
歙县综合频道,http://183.164.63.167:5000/rtp/238.1.78.200:7472
休宁新闻综合,http://183.164.63.167:5000/rtp/238.1.79.20:4272
祁门综合频道,http://183.164.63.167:5000/rtp/238.1.79.14:4224
黟县新闻综合,http://183.164.63.167:5000/rtp/238.1.78.149:7064
宣城综合频道,http://183.164.63.167:5000/rtp/238.1.78.142:7008
宣城公共频道,http://183.164.63.167:5000/rtp/238.1.78.143:7016
广德新闻综合,http://183.164.63.167:5000/rtp/238.1.78.212:7568
广德生活频道,http://183.164.63.167:5000/rtp/238.1.78.213:7576
郎溪新闻频道,http://183.164.63.167:5000/rtp/238.1.78.214:7584
旌德新闻综合,http://183.164.63.167:5000/rtp/238.1.78.215:7592
宁国新闻综合,http://183.164.63.167:5000/rtp/238.1.78.216:7600
绩溪新闻频道,http://183.164.63.167:5000/rtp/238.1.78.218:7616
池州新闻综合,http://183.164.63.167:5000/rtp/238.1.78.147:7048
池州公共频道,http://183.164.63.167:5000/rtp/238.1.78.148:7056
石台综合频道,http://183.164.63.167:5000/rtp/238.1.78.221:7640
东至综合频道,http://183.164.63.167:5000/rtp/238.1.79.13:4216
铜陵新闻综合,http://183.164.63.167:5000/rtp/238.1.78.139:6984
铜陵公共频道,http://183.164.63.167:5000/rtp/238.1.78.140:6992
铜陵科教频道,http://183.164.63.167:5000/rtp/238.1.78.141:7000
义安新闻综合,http://183.164.63.167:5000/rtp/238.1.78.211:7560
枞阳电视台,http://183.164.63.167:5000/rtp/238.1.78.210:7552
六安综合频道,http://183.164.63.167:5000/rtp/238.1.78.144:7024
六安公共频道,http://183.164.63.167:5000/rtp/238.1.78.145:7032
霍山综合频道,http://183.164.63.167:5000/rtp/238.1.78.220:7632
霍邱新闻综合,http://183.164.63.167:5000/rtp/238.1.78.119:6824
金寨综合频道,http://183.164.63.167:5000/rtp/238.1.79.21:4280
淮南新闻综合,http://183.164.63.167:5000/rtp/238.1.78.113:6776
淮南公共频道,http://183.164.63.167:5000/rtp/238.1.78.114:6784
寿县新闻综合,http://183.164.63.167:5000/rtp/238.1.78.146:7040
淮北新闻综合,http://183.164.63.167:5000/rtp/238.1.78.135:6952
淮北公共频道,http://183.164.63.167:5000/rtp/238.1.78.136:6960
淮北教育频道,http://183.164.63.167:5000/rtp/238.1.78.137:6968
濉溪新闻频道,http://183.164.63.167:5000/rtp/238.1.78.209:7544
宿州新闻综合,http://183.164.63.167:5000/rtp/238.1.78.121:6840
宿州公共频道,http://183.164.63.167:5000/rtp/238.1.78.122:6848
宿州科教频道,http://183.164.63.167:5000/rtp/238.1.78.123:6856
萧县新闻综合,http://183.164.63.167:5000/rtp/238.1.79.46:4480
泗县新闻频道,http://183.164.63.167:5000/rtp/238.1.78.193:7416
蚌埠新闻综合,http://183.164.63.167:5000/rtp/238.1.78.180:7312
蚌埠公共频道,http://183.164.63.167:5000/rtp/238.1.78.181:7320
五河新闻综合,http://183.164.63.167:5000/rtp/238.1.79.52:4528
固镇新闻综合,http://183.164.63.167:5000/rtp/238.1.79.47:4488
阜阳新闻综合,http://183.164.63.167:5000/rtp/238.1.78.124:6864
阜阳公共频道,http://183.164.63.167:5000/rtp/238.1.78.125:6872
阜阳教育频道,http://183.164.63.167:5000/rtp/238.1.78.126:6880
阜阳都市频道,http://183.164.63.167:5000/rtp/238.1.78.127:6888
颍上新闻综合,http://183.164.63.167:5000/rtp/238.1.78.194:7424
界首综合频道,http://183.164.63.167:5000/rtp/238.1.78.195:7432
临泉新闻频道,http://183.164.63.167:5000/rtp/238.1.78.29:6160
阜南新闻综合,http://183.164.63.167:5000/rtp/238.1.79.11:4200
亳州综合频道,http://183.164.63.167:5000/rtp/238.1.78.128:6896
亳州农村频道,http://183.164.63.167:5000/rtp/238.1.78.129:6904
利辛新闻综合,http://183.164.63.167:5000/rtp/238.1.78.196:7440
涡阳新闻综合,http://183.164.63.167:5000/rtp/238.1.78.197:7448
蒙城新闻频道,http://183.164.63.167:5000/rtp/238.1.79.19:4264


北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8


绵阳新闻综合,http://livepull.myntv.cn/rtmp/myzh.m3u8
绵阳科教生活,http://livepull.myntv.cn/rtmp/mykj.m3u8
绵阳新闻综合,http://livepull.myntv.cn/rtmp/myzh.flv
绵阳科教生活,http://livepull.myntv.cn/rtmp/mykj.flv
四川自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
四川甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
四川松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
四川利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
四川泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
四川泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
四川泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
四川广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
四川广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
四川达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
四川达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
四川自贡综合频道,http://110.189.153.160:1001/zhpd.flv
四川甘孜综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
四川金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
四川金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川利州综合频道,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8
四川青神综合频道,http://lmt.scqstv.com:80/live1/live1.m3u8
四川德格综合频道,http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
四川广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
四川泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
四川泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
四川泸州科教,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
四川什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
四川什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8
四川金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
四川青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
四川金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
四川龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
四川长宁综合频道,http://cnpull.sccnfb.com:80/live/123456.m3u8
四川罗江新闻综合,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
四川朝天新闻综合,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
四川剑阁新闻综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8
四川青川新闻综合,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
四川旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
四川彭山综合频道,http://m3u8tv.psrm.net:80/nmip-media/channellive/channel100740/playlist.m3u8
四川西昌综合频道,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
四川井研新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
四川犍为新闻综合,http://r8.vzan.com:80/v/slowlive_230559508552681163.m3u8
四川五通桥综合频道,https://play.wtqrm.com:443/qtwz/wtqzb.m3u8?auth_key=1663323505-0-0-01843919c015a267038d6e00fd1e1519
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
四川康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川达州新闻,http://tv.drs.dzxw.net:80/channellive/xwzhpd-dz1.flv


浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
包头闻综,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂多新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴淖新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌察新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4


三角英语,http://117.8.143.179:8834/udp/225.1.2.182:5002
东方财,http://117.8.143.179:8834/udp/225.1.1.247:5002
东方购物,http://117.8.143.179:8834/udp/225.1.1.223:5002
中华特产,http://117.8.143.179:8834/udp/225.1.2.197:5002
中国天气,http://117.8.143.179:8834/udp/225.1.2.119:5002
中视购物,http://117.8.143.179:8834/udp/225.1.2.85:5002
乐游,http://117.8.143.179:8834/udp/225.1.1.145:5002
书法,http://117.8.143.179:8834/udp/225.1.2.22:5002
优优宝贝,http://117.8.143.179:8834/udp/225.1.2.203:5002
优购物,http://117.8.143.179:8834/udp/225.1.1.225:5002
先锋乒羽,http://117.8.143.179:8834/udp/225.1.1.219:5002
动漫秀场,http://117.8.143.179:8834/udp/225.1.1.134:5002
卡酷少儿,http://117.8.143.179:8834/udp/225.1.1.58:5002
哈哈炫动,http://117.8.143.179:8834/udp/225.1.1.62:5002
大港油田企业,http://117.8.143.179:8834/udp/225.1.2.14:5002
天津IPTV,http://117.8.143.179:8834/udp/225.1.2.123:5002
天津体育,http://117.8.143.179:8834/udp/225.1.1.122:5002
天津卫视,http://117.8.143.179:8834/udp/225.1.1.111:5002
天津少儿,http://117.8.143.179:8834/udp/225.1.1.125:5002
天津影视,http://117.8.143.179:8834/udp/225.1.1.149:5002
天津文艺,http://117.8.143.179:8834/udp/225.1.1.131:5002
天津新闻,http://117.8.143.179:8834/udp/225.1.1.130:5002
天津科教,http://117.8.143.179:8834/udp/225.1.1.129:5002
天津购物,http://117.8.143.179:8834/udp/225.1.1.151:5002
天津都市,http://117.8.143.179:8834/udp/225.1.1.128:5002
央广购物,http://117.8.143.179:8834/udp/225.1.1.65:5002
好享购物,http://117.8.143.179:8834/udp/225.1.1.224:5002
家庭理,http://117.8.143.179:8834/udp/225.1.2.23:5002
家有购物,http://117.8.143.179:8834/udp/225.1.1.226:5002
幸福剧场,http://117.8.143.179:8834/udp/225.1.2.59:5002
幸福娱乐,http://117.8.143.179:8834/udp/225.1.2.60:5002
幸福彩,http://117.8.143.179:8834/udp/225.1.1.152:5002
快乐垂钓,http://117.8.143.179:8834/udp/225.1.1.92:5002
快乐生活,http://117.8.143.179:8834/udp/225.1.2.24:5002
悦美生活,http://117.8.143.179:8834/udp/225.1.2.55:5002
文物宝库,http://117.8.143.179:8834/udp/225.1.2.105:5002
新动漫,http://117.8.143.179:8834/udp/225.1.1.216:5002
新影中学生,http://117.8.143.179:8834/udp/225.1.1.193:5002
新影老故事,http://117.8.143.179:8834/udp/225.1.1.188:5002
极速汽车,http://117.8.143.179:8834/udp/225.1.1.141:5002
梨园频道,http://117.8.143.179:8834/udp/225.1.2.104:5002
欢乐动漫,http://117.8.143.179:8834/udp/225.1.1.132:5002
欢笑剧场4K,http://117.8.143.179:8834/udp/225.1.1.139:5002
武术世界,http://117.8.143.179:8834/udp/225.1.2.129:5002
每日影院,http://117.8.143.179:8834/udp/225.1.2.57:5002
汽摩,http://117.8.143.179:8834/udp/225.1.1.205:5002
法制天地,http://117.8.143.179:8834/udp/225.1.1.237:5002
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
游戏风云,http://117.8.143.179:8834/udp/225.1.1.135:5002
湖北购物,http://117.8.143.179:8834/udp/225.1.2.183:5002
滨海1,http://117.8.143.179:8834/udp/225.1.2.7:5002
滨海2,http://117.8.143.179:8834/udp/225.1.2.8:5002
环球奇观,http://117.8.143.179:8834/udp/225.1.1.197:5002
环球旅游,http://117.8.143.179:8834/udp/225.1.2.200:5002
生态环境,http://117.8.143.179:8834/udp/225.1.2.201:5002
生活时尚,http://117.8.143.179:8834/udp/225.1.1.143:5002
纪实人文,http://117.8.143.179:8834/udp/225.1.2.25:5002
聚鲨环球精选,http://117.8.143.179:8834/udp/225.1.1.102:5002
茶频道,http://117.8.143.179:8834/udp/225.1.2.19:5002
财富天下,http://117.8.143.179:8834/udp/225.1.2.198:5002
车迷频道,http://117.8.143.179:8834/udp/225.1.2.199:5002
都市剧场,http://117.8.143.179:8834/udp/225.1.1.146:5002
金色学堂,http://117.8.143.179:8834/udp/225.1.1.236:5002
金鹰卡通,http://117.8.143.179:8834/udp/225.1.2.236:5002
金鹰纪实,http://117.8.143.179:8834/udp/225.1.1.124:5002
陶瓷,http://117.8.143.179:8834/udp/225.1.1.153:5002
靓妆,http://117.8.143.179:8834/udp/225.1.1.200:5002
风尚生活,http://117.8.143.179:8834/udp/225.1.2.58:5002
风尚购物,http://117.8.143.179:8834/udp/225.1.2.204:5002
魅力足球,http://117.8.143.179:8834/udp/225.1.1.137:5002
